buffer,avg_ms,p99_ms,max_ms
ai_input,9.33849419360437,31.538967510714425,36.03977999591734
ai_w1,2.2421190798922908,15.530243336834241,28.35416598827578
ai_b1,2.2375605931544365,15.577622262790095,28.351824003038928
ai_hidden,0.03446946264981913,0.16996364327496774,0.812885002233088
ai_w2,1.472534099496746,12.017093061585909,18.285690995980985
ai_b2,1.4726321840619978,12.022010954970028,18.23564500955399
ai_relu,2.4197438532913416,12.912676339765301,21.481171002960764
ai_logits,0.1266806161341568,0.6592359940987048,1.7473070038249716
ai_output,0.002856167314651733,0.005065672448836261,0.03658898640424013
